2017-06-06,四川建筑职业技术学院（德阳）建筑智能化与电气化实训中心采购项目更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-05/f6df2f0158fc411697b49cfa151f137e.html
2017-06-06,四川省绵阳强制隔离戒毒所、四川省新华强制隔离戒毒所强戒人员生活物资（米、面、油）采购（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/cfd9f184fa85447eb404e19bdcdc916e.html
2017-06-06,四川建筑职业技术学院（德阳）四川建筑职业技术学院信息系和工管系实训室建设采购项目（第二次）公开招标采购公告,http://202.61.88.152:9002/view/staticpags/gkzbcggg/2017-06-06/314f1ebeb7404613b94dea289c70d845.html
2017-06-06,四川省蚕丝学校会计专业教学软件政府采购更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-06/05ce1bfd7a0446739073fe35f6fdb352.html
2017-06-06,川北医学院高坪校区新建学生食堂厨房二次装修（含天然气）及厨房设备工程竞争性磋商采购公告,http://202.61.88.152:9002/view/staticpags/jzxcscggg/2017-06-06/7695b97ed4334949bcbe9ac6593f1c8d.html
2017-06-06,四川省川西监狱藏犯监区标识标牌采购项目更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-06/89d711eefcf84fb383284f8bc610cf13.html
2017-06-06,四川省内江监狱刀刺隔离网政府更正公告,http://202.61.88.152:9002/view/staticpags/gzgg/2017-06-02/b19627e4e5eb4e78b14db53bcbdfb396.html
2017-06-06,四川师范大学2017年影视与传媒学院实验室建设采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/0df53e7fd0654e359f33089c6b327560.html
2017-06-06,四川省农业科学院遥感应用研究所地理信息系统软件开发服务政府采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-05/f99b2285d60a4f1c8ccbeb74c2e9decb.html
2017-06-06,四川省农产品质量安全中心四川省农产品质量安全追溯管理平台及四川省农产品质量安全网格化移动监管平台运营维护服务采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/54779b8e53ca48698274b747182b7135.html
2017-06-06,四川师范大学2017年图书与档案信息中心实验室建设采购项目公开招标结果公告,http://202.61.88.152:9002/view/staticpags/jggg/2017-06-06/f8623db8772a4c2aae7daea45aab7d52.html
